,company,date
1071,VC,2018-10-25
1072,VC,2019-02-21
1073,VC,2019-04-25
1074,VC,2019-07-25
1075,VC,2019-10-24
1076,VC,2020-02-20
1077,VC,2020-04-30
1078,VC,2021-02-18
1079,VC,2021-05-02
1080,VC,2021-07-30
1081,VC,2021-10-28
1082,VC,2022-02-17
1083,VC,2022-04-28
1084,VC,2022-07-30
1085,VC,2022-10-27
1086,WGO,2013-03-28
1087,WGO,2013-06-27
1088,WGO,2013-10-17
1089,WGO,2013-12-19
1090,WGO,2014-03-27
1091,WGO,2014-06-26
1092,WGO,2014-10-16
1093,WGO,2014-12-18
1094,WGO,2015-03-26
1095,WGO,2015-06-25
1096,WGO,2015-10-15
1097,WGO,2015-12-17
1098,WGO,2016-03-24
1099,WGO,2016-06-22
1100,WGO,2016-10-13
1101,WGO,2016-12-21
1102,WGO,2017-03-22
1103,WGO,2017-06-21
1104,WGO,2017-10-19
1105,WGO,2017-12-20
1106,WGO,2018-03-21
1107,WGO,2018-06-20
1108,WGO,2018-10-17
1109,WGO,2018-12-19
1110,WGO,2019-03-25
1111,WGO,2019-06-20
1112,WGO,2019-10-23
1113,WGO,2019-12-20
1114,WGO,2020-03-25
1115,WGO,2020-06-24
1116,WGO,2020-10-21
1117,WGO,2020-12-18
1118,WGO,2021-03-24
1119,WGO,2021-06-23
1120,WGO,2021-10-21
1121,WGO,2021-12-17
1122,WGO,2022-03-23
1123,WGO,2022-06-22
1124,WGO,2022-10-19
1125,WKHS,2017-03-14
1126,WKHS,2017-05-12
1127,WKHS,2017-08-11
1128,WKHS,2017-11-12
1129,WKHS,2018-03-15
1130,WKHS,2018-05-13
1131,WKHS,2018-08-07
1132,WKHS,2018-11-07
1133,WKHS,2019-03-18
1134,WKHS,2019-05-07
1135,WKHS,2019-08-06
1136,WKHS,2019-11-08
1137,WKHS,2020-03-10
1138,WKHS,2020-05-06
1139,WKHS,2020-08-10
1140,WKHS,2020-11-09
1141,WKHS,2021-03-01
1142,WKHS,2021-05-10
1143,WKHS,2021-08-09
1144,WKHS,2021-11-09
1145,WKHS,2022-03-01
1146,WKHS,2022-05-10
1147,WKHS,2022-08-09
1148,WKHS,2022-11-08
1149,XPEL,2015-03-31
1150,XPEL,2015-06-02
1151,XPEL,2015-08-31
1152,XPEL,2015-11-30
1153,XPEL,2016-03-29
1154,XPEL,2016-05-26
1155,XPEL,2016-08-30
1156,XPEL,2016-11-17
1157,XPEL,2017-03-30
1158,XPEL,2017-05-25
1159,XPEL,2017-08-29
1160,XPEL,2017-11-18
1161,XPEL,2018-03-28
1162,XPEL,2018-05-23
1163,XPEL,2018-08-29
1164,XPEL,2018-11-14
1165,XPEL,2019-04-03
1166,XPEL,2019-05-30
1167,XPEL,2019-08-21
1168,XPEL,2019-11-11
1169,XPEL,2020-03-16
1170,XPEL,2020-05-14
1171,XPEL,2021-03-11
1172,XPEL,2021-05-10
1173,XPEL,2021-08-09
1174,XPEL,2021-11-09
1175,XPEL,2022-02-28
1176,XPEL,2022-05-10
1177,XPEL,2022-08-09
1178,XPEL,2022-11-09
1179,XPEV,2021-03-08
1180,XPEV,2021-05-13
1181,XPEV,2021-08-26
1182,XPEV,2021-11-23
1183,XPEV,2022-03-28
1184,XPEV,2022-05-23
1185,XPEV,2022-08-23
1186,ABCB,2015-01-30
1187,ABCB,2015-04-23
1188,ABCB,2015-07-24
1189,ABCB,2015-10-23
1190,ABCB,2016-01-22
1191,ABCB,2016-04-22
1192,ABCB,2016-07-22
1193,ABCB,2016-10-17
1194,ABCB,2017-01-20
1195,ABCB,2017-04-21
1196,ABCB,2017-07-21
1197,ABCB,2017-10-19
1198,ABCB,2018-01-29
1199,ABCB,2018-04-20
1200,ABCB,2018-07-27
1201,ABCB,2018-10-19
1202,ABCB,2019-01-25
1203,ABCB,2019-04-23
1204,ABCB,2019-07-26
1205,ABCB,2019-10-18
1206,ABCB,2020-01-24
1207,ABCB,2020-04-24
1208,ABCB,2020-07-27
1209,ABCB,2020-10-23
1210,ABCB,2021-01-29
1211,ABCB,2021-04-23
1212,ABCB,2021-07-23
1213,ABCB,2021-10-29
1214,ABCB,2022-01-28
1215,ABCB,2022-04-27
1216,ABCB,2022-07-27
1217,ABCB,2022-10-28
1218,ACT,2021-11-03
1219,ACT,2022-02-02
1220,ACT,2022-05-07
1221,ACT,2022-08-02
1222,ACT,2022-11-05
1223,AGM,2008-11-11
1224,AGM,2009-03-21
1225,AGM,2013-03-19
1226,AGM,2013-05-11
1227,AGM,2013-11-13
1228,AGM,2014-03-14
1229,AGM,2014-08-11
1230,AGM,2014-11-10
1231,AGM,2015-03-16
1232,AGM,2015-05-11
1233,AGM,2015-08-10
1234,AGM,2015-11-09
1235,AGM,2016-03-10
1236,AGM,2016-05-10
1237,AGM,2016-08-10
1238,AGM,2016-11-12
1239,AGM,2017-03-09
1240,AGM,2017-05-10
1241,AGM,2017-08-09
1242,AGM,2017-11-11
1243,AGM,2018-03-08
1244,AGM,2018-05-12
1245,AGM,2018-08-12
1246,AGM,2018-11-10
1247,AGM,2019-02-23
1248,AGM,2019-05-05
1249,AGM,2019-11-09
1250,AGM,2020-02-26
1251,AGM,2020-08-11
1252,AGM,2021-11-08
1253,AGM,2022-02-28
1254,AGM,2022-05-09
1255,AGM,2022-08-12
1256,AGM,2022-11-07
1257,AMAL,2019-07-29
1258,AMAL,2019-10-28
1259,AMAL,2020-01-31
1260,AMAL,2020-05-02
1261,AMAL,2020-07-28
1262,AMAL,2020-11-01
1263,AMAL,2021-01-28
1264,AMAL,2021-04-22
1265,AMAL,2021-08-01
1266,AMAL,2021-10-28
1267,AMAL,2022-01-27
1268,AMAL,2022-04-30
1269,AMAL,2022-07-30
1270,AMAL,2022-10-30
1271,AMTB,2020-04-28
1272,AMTB,2021-01-29
1273,AMTB,2021-05-01
1274,AMTB,2021-07-22
1275,AMTB,2021-10-21
1276,AMTB,2022-01-20
1277,AMTB,2022-04-21
1278,AMTB,2022-07-21
1279,AMTB,2022-10-21
1280,ASB,2007-10-21
1281,ASB,2010-04-23
1282,ASB,2010-07-24
1283,ASB,2011-07-22
1284,ASB,2011-10-20
1285,ASB,2012-01-20
1286,ASB,2012-04-20
1287,ASB,2012-07-20
1288,ASB,2012-10-19
1289,ASB,2013-01-18
1290,ASB,2013-04-19
1291,ASB,2013-07-19
1292,ASB,2013-10-18
1293,ASB,2014-01-17
1294,ASB,2014-04-18
1295,ASB,2014-07-18
1296,ASB,2014-10-17
1297,ASB,2015-01-23
1298,ASB,2015-04-17
1299,ASB,2015-07-17
1300,ASB,2015-10-16
1301,ASB,2016-01-22
1302,ASB,2016-04-22
1303,ASB,2016-07-22
1304,ASB,2016-10-21
1305,ASB,2017-01-20
1306,ASB,2017-04-21
1307,ASB,2017-07-21
1308,ASB,2017-10-20
1309,ASB,2018-01-26
1310,ASB,2018-04-20
1311,ASB,2018-07-20
1312,ASB,2018-10-19
1313,ASB,2019-01-25
1314,ASB,2019-04-26
1315,ASB,2019-07-26
1316,ASB,2019-10-25
1317,ASB,2020-01-24
1318,ASB,2020-07-24
1319,ASB,2021-01-21
1320,ASB,2021-04-23
1321,ASB,2021-07-22
1322,ASB,2021-10-21
1323,ASB,2022-07-21
1324,ASB,2022-10-20
1325,AUB,2014-10-22
1326,AUB,2015-01-28
1327,AUB,2015-04-20
1328,AUB,2015-07-21
1329,AUB,2015-10-20
1330,AUB,2016-01-20
1331,AUB,2016-04-20
1332,AUB,2016-07-22
1333,AUB,2016-10-20
1334,AUB,2017-01-24
1335,AUB,2017-10-18
1336,AUB,2018-01-23
1337,AUB,2018-04-24
1338,AUB,2018-07-18
1339,AUB,2018-10-17
1340,AUB,2019-01-22
1341,AUB,2019-04-25
1342,AUB,2019-07-18
1343,AUB,2019-10-17
1344,AUB,2020-01-21
1345,AUB,2020-04-29
1346,AUB,2020-07-23
1347,AUB,2020-10-22
1348,AUB,2021-01-26
1349,AUB,2021-04-22
1350,AUB,2021-07-22
1351,AUB,2021-10-25
1352,AUB,2022-01-25
1353,AUB,2022-04-21
1354,AUB,2022-07-21
1355,AUB,2022-10-20
1356,AX,2018-10-25
1357,AX,2019-01-30
1358,AX,2019-05-02
1359,AX,2019-07-31
1360,AX,2019-10-30
1361,AX,2020-01-30
1362,AX,2020-07-30
1363,AX,2021-01-28
1364,AX,2021-05-02
1365,AX,2021-07-29
1366,AX,2021-10-29
1367,AX,2022-08-04
1368,AX,2022-10-28
1369,BAC,2007-07-19
1370,BAC,2007-10-18
1371,BAC,2008-01-22
1372,BAC,2008-04-21
1373,BAC,2008-07-21
1374,BAC,2008-10-07
1375,BAC,2009-01-19
1376,BAC,2009-04-20
1377,BAC,2009-07-17
1378,BAC,2009-10-16
1379,BAC,2011-01-21
1380,BAC,2011-04-15
1381,BAC,2011-07-19
1382,BAC,2011-10-18
1383,BAC,2012-01-19
1384,BAC,2012-04-19
1385,BAC,2012-07-18
1386,BAC,2012-10-17
1387,BAC,2013-01-17
1388,BAC,2013-04-17
1389,BAC,2013-07-17
1390,BAC,2013-10-16
1391,BAC,2014-01-15
1392,BAC,2014-04-16
1393,BAC,2014-07-17
1394,BAC,2014-10-15
1395,BAC,2015-01-15
1396,BAC,2015-04-15
1397,BAC,2015-07-15
1398,BAC,2015-10-15
1399,BAC,2016-01-19
1400,BAC,2016-04-14
1401,BAC,2016-07-19
1402,BAC,2016-10-18
1403,BAC,2017-01-13
1404,BAC,2017-04-18
1405,BAC,2017-07-18
1406,BAC,2017-10-13
1407,BAC,2018-01-17
1408,BAC,2018-04-16
1409,BAC,2018-07-16
1410,BAC,2018-10-15
1411,BAC,2019-01-16
1412,BAC,2019-04-16
1413,BAC,2019-07-17
1414,BAC,2019-10-16
1415,BAC,2020-01-15
1416,BAC,2020-04-15
1417,BAC,2020-07-16
1418,BAC,2020-10-14
1419,BAC,2021-01-19
1420,BAC,2021-04-15
1421,BAC,2021-07-14
1422,BAC,2021-10-14
1423,BAC,2022-01-19
1424,BAC,2022-04-18
1425,BAC,2022-07-18
1426,BAC,2022-10-17
1427,BANC,2014-11-01
1428,BANC,2015-03-06
1429,BANC,2015-05-01
1430,BANC,2015-08-03
1431,BANC,2015-10-31
1432,BANC,2016-01-28
1433,BANC,2016-04-21
1434,BANC,2016-07-22
1435,BANC,2016-10-21
1436,BANC,2017-01-30
1437,BANC,2017-05-06
1438,BANC,2017-07-26
1439,BANC,2017-10-26
1440,BANC,2018-01-25
1441,BANC,2018-04-28
1442,BANC,2018-07-26
1443,BANC,2018-10-25
1444,BANC,2019-01-24
1445,BANC,2019-04-23
1446,BANC,2019-07-25
1447,BANC,2019-10-24
1448,BANC,2020-01-23
1449,BANC,2020-04-30
1450,BANC,2020-07-24
1451,BANC,2020-10-22
1452,BANC,2021-01-21
1453,BANC,2021-04-23
1454,BANC,2021-07-22
1455,BANC,2021-10-21
1456,BANC,2022-01-25
1457,BANC,2022-04-21
1458,BANC,2022-07-21
1459,BANC,2022-10-20
1460,BANR,2009-01-29
1461,BANR,2010-04-24
1462,BANR,2013-04-24
1463,BANR,2013-07-26
1464,BANR,2013-10-24
1465,BANR,2014-01-23
1466,BANR,2014-04-22
1467,BANR,2014-07-24
1468,BANR,2014-10-23
1469,BANR,2015-01-22
1470,BANR,2015-04-21
1471,BANR,2015-07-21
1472,BANR,2015-10-22
1473,BANR,2016-01-28
1474,BANR,2016-04-26
1475,BANR,2016-07-27
1476,BANR,2016-10-27
1477,BANR,2017-01-26
1478,BANR,2017-04-25
1479,BANR,2017-07-27
1480,BANR,2017-10-26
1481,BANR,2018-01-25
1482,BANR,2018-04-24
1483,BANR,2018-07-26
1484,BANR,2018-10-25
1485,BANR,2019-01-24
1486,BANR,2019-10-26
1487,BANR,2020-01-24
1488,BANR,2020-04-28
1489,BANR,2021-01-22
1490,BANR,2021-04-22
1491,BANR,2021-07-22
1492,BANR,2021-10-21
1493,BANR,2022-01-21
1494,BANR,2022-04-21
1495,BANR,2022-07-21
1496,BANR,2022-10-20
1497,BAP,2013-05-07
1498,BAP,2013-08-09
1499,BAP,2013-11-08
1500,BAP,2015-02-11
1501,BAP,2015-05-10
1502,BAP,2016-08-09
1503,BAP,2017-02-08
1504,BAP,2017-05-08
1505,BAP,2017-08-12
1506,BAP,2017-11-11
1507,BAP,2018-02-06
1508,BAP,2018-05-05
1509,BAP,2018-08-13
1510,BAP,2018-11-12
1511,BAP,2019-02-07
1512,BAP,2019-05-03
1513,BAP,2019-08-10
1514,BAP,2019-11-09
1515,BAP,2020-02-06
1516,BAP,2020-05-10
1517,BAP,2021-02-09
1518,BAP,2021-05-09
1519,BAP,2021-08-13
1520,BAP,2021-11-06
1521,BAP,2022-02-08
1522,BAP,2022-05-08
1523,BAP,2022-08-13
1524,BAP,2022-11-04
1525,BHLB,2008-07-18
1526,BHLB,2008-10-24
1527,BHLB,2009-01-27
1528,BHLB,2013-04-30
1529,BHLB,2013-10-29
1530,BHLB,2014-01-28
1531,BHLB,2014-07-25
1532,BHLB,2014-10-28
1533,BHLB,2015-01-27
1534,BHLB,2015-04-28
1535,BHLB,2015-07-23
1536,BHLB,2015-10-27
1537,BHLB,2016-01-26
1538,BHLB,2016-10-25
1539,BHLB,2017-01-31
1540,BHLB,2017-04-25
1541,BHLB,2017-07-20
1542,BHLB,2017-10-20
1543,BHLB,2018-01-26
1544,BHLB,2018-04-24
1545,BHLB,2018-07-19
1546,BHLB,2018-10-18
1547,BHLB,2019-01-24
1548,BHLB,2019-05-03
1549,BHLB,2019-07-24
1550,BHLB,2019-10-30
1551,BHLB,2020-01-28
1552,BHLB,2020-05-09
1553,BHLB,2021-01-26
1554,BHLB,2021-05-02
1555,BHLB,2021-07-21
1556,BHLB,2021-10-21
1557,BHLB,2022-01-20
1558,BHLB,2022-04-20
1559,BHLB,2022-07-20
1560,BHLB,2022-10-20
1561,BKU,2012-04-25
1562,BKU,2013-01-29
1563,BKU,2013-04-24
1564,BKU,2013-07-24
1565,BKU,2013-10-22
1566,BKU,2014-01-23
1567,BKU,2014-04-24
1568,BKU,2014-07-24
1569,BKU,2014-10-23
1570,BKU,2015-01-22
1571,BKU,2015-04-25
1572,BKU,2015-07-23
1573,BKU,2015-10-21
1574,BKU,2016-01-21
1575,BKU,2016-04-20
1576,BKU,2016-07-20
1577,BKU,2016-10-20
1578,BKU,2017-01-25
1579,BKU,2017-04-25
1580,BKU,2017-07-26
1581,BKU,2017-10-31
1582,BKU,2018-01-23
1583,BKU,2018-04-25
1584,BKU,2018-07-24
1585,BKU,2018-10-24
1586,BKU,2019-01-23
1587,BKU,2019-04-24
1588,BKU,2019-07-24
1589,BKU,2019-10-23
1590,BKU,2020-01-23
1591,BKU,2020-04-29
1592,BKU,2021-01-21
1593,BKU,2021-04-22
1594,BKU,2021-07-22
1595,BKU,2021-10-21
1596,BKU,2022-01-20
1597,BKU,2022-04-21
1598,BKU,2022-07-21
1599,BKU,2022-10-20
1600,BOH,2007-10-23
1601,BOH,2008-01-28
1602,BOH,2010-01-26
1603,BOH,2011-07-26
1604,BOH,2011-10-24
1605,BOH,2012-01-24
1606,BOH,2012-04-23
1607,BOH,2012-07-23
1608,BOH,2012-10-23
1609,BOH,2013-01-30
1610,BOH,2013-04-22
1611,BOH,2013-07-22
1612,BOH,2013-10-28
1613,BOH,2014-01-28
1614,BOH,2014-04-22
1615,BOH,2014-07-28
1616,BOH,2014-10-27
1617,BOH,2015-01-27
1618,BOH,2015-04-20
1619,BOH,2015-07-27
1620,BOH,2015-10-26
1621,BOH,2016-01-25
1622,BOH,2016-04-25
1623,BOH,2016-07-26
1624,BOH,2016-10-24
1625,BOH,2017-01-23
1626,BOH,2017-04-24
1627,BOH,2017-07-24
1628,BOH,2017-10-24
1629,BOH,2018-01-22
1630,BOH,2018-04-23
1631,BOH,2018-07-23
1632,BOH,2018-10-22
1633,BOH,2019-01-28
1634,BOH,2019-04-22
1635,BOH,2019-07-23
1636,BOH,2019-10-28
1637,BOH,2020-01-27
1638,BOH,2020-04-20
1639,BOH,2021-01-25
1640,BOH,2021-04-26
1641,BOH,2021-07-26
1642,BOH,2021-10-25
1643,BOH,2022-01-24
1644,BOH,2022-04-25
1645,BOH,2022-07-25
1646,BOH,2022-10-24
1647,BOKF,2014-07-30
1648,BOKF,2014-10-29
1649,BOKF,2015-01-28
1650,BOKF,2015-04-30
1651,BOKF,2015-08-01
1652,BOKF,2015-10-28
1653,BOKF,2016-01-27
1654,BOKF,2016-04-27
1655,BOKF,2016-07-28
1656,BOKF,2016-10-26
1657,BOKF,2017-07-26
1658,BOKF,2017-10-25
1659,BOKF,2018-01-24
1660,BOKF,2018-04-25
1661,BOKF,2018-07-25
1662,BOKF,2018-10-24
1663,BOKF,2019-01-30
1664,BOKF,2019-04-24
1665,BOKF,2019-07-24
1666,BOKF,2019-10-23
1667,BOKF,2020-01-22
1668,BOKF,2020-04-22
1669,BOKF,2020-07-22
1670,BOKF,2020-10-21
1671,BOKF,2021-01-20
1672,BOKF,2021-04-21
1673,BOKF,2021-07-21
1674,BOKF,2021-10-20
1675,BOKF,2022-01-19
1676,BOKF,2022-04-27
1677,BOKF,2022-07-27
1678,BOKF,2022-10-26
1679,BPOP,2011-07-20
1680,BPOP,2011-10-19
1681,BPOP,2012-04-20
1682,BPOP,2012-07-18
1683,BPOP,2012-10-19
1684,BPOP,2013-01-24
1685,BPOP,2013-04-18
1686,BPOP,2013-07-18
1687,BPOP,2013-10-23
1688,BPOP,2014-01-23
1689,BPOP,2014-04-23
1690,BPOP,2014-07-24
1691,BPOP,2014-10-22
1692,BPOP,2015-01-22
1693,BPOP,2015-04-27
1694,BPOP,2015-07-24
1695,BPOP,2015-10-23
1696,BPOP,2016-01-26
1697,BPOP,2016-04-25
1698,BPOP,2016-07-26
1699,BPOP,2016-10-25
1700,BPOP,2017-04-25
1701,BPOP,2017-11-01
1702,BPOP,2018-04-24
1703,BPOP,2018-07-23
1704,BPOP,2018-10-24
1705,BPOP,2019-01-23
1706,BPOP,2019-04-18
1707,BPOP,2019-07-25
1708,BPOP,2019-10-23
1709,BPOP,2020-01-28
1710,BPOP,2020-07-23
1711,BPOP,2021-01-28
1712,BPOP,2021-10-20
1713,BPOP,2022-01-27
1714,BPOP,2022-04-26
1715,BPOP,2022-07-30
1716,BPOP,2022-10-26
1717,BRKL,2013-04-26
1718,BRKL,2013-07-26
1719,BRKL,2014-01-30
1720,BRKL,2014-08-02
1721,BRKL,2014-10-30
1722,BRKL,2015-01-29
1723,BRKL,2015-04-25
1724,BRKL,2015-07-23
1725,BRKL,2015-10-22
1726,BRKL,2016-01-28
1727,BRKL,2016-04-21
1728,BRKL,2016-07-21
1729,BRKL,2016-10-20
1730,BRKL,2017-01-26
1731,BRKL,2017-04-27
1732,BRKL,2017-07-21
1733,BRKL,2017-10-19
1734,BRKL,2018-02-01
1735,BRKL,2018-04-29
1736,BRKL,2018-07-26
1737,BRKL,2018-10-25
1738,BRKL,2019-02-01
1739,BRKL,2019-04-26
1740,BRKL,2019-07-28
1741,BRKL,2019-10-26
1742,BRKL,2020-01-30
1743,BRKL,2020-05-02
1744,BRKL,2021-01-28
1745,BRKL,2021-04-30
1746,BRKL,2021-07-31
1747,BRKL,2021-10-29
1748,BRKL,2022-01-27
1749,BRKL,2022-04-29
1750,BRKL,2022-07-30
1751,BRKL,2022-10-28
1752,BY,2017-12-01
1753,BY,2018-07-28
1754,BY,2019-01-25
1755,BY,2019-04-26
1756,BY,2019-07-26
1757,BY,2019-10-25
1758,BY,2020-01-24
1759,BY,2020-05-02
1760,BY,2021-01-29
1761,BY,2021-05-02
1762,BY,2021-08-01
1763,BY,2021-10-29
1764,BY,2022-01-28
1765,BY,2022-04-29
1766,BY,2022-07-31
1767,BY,2022-10-28
1768,C,2006-10-19
1769,C,2007-01-19
1770,C,2007-04-16
1771,C,2007-07-20
1772,C,2007-10-15
1773,C,2008-01-15
1774,C,2008-04-18
1775,C,2008-07-19
1776,C,2008-10-16
1777,C,2009-01-19
1778,C,2009-04-17
1779,C,2009-07-17
1780,C,2010-04-19
1781,C,2011-01-18
1782,C,2011-04-18
1783,C,2011-07-15
1784,C,2011-10-17
1785,C,2012-01-17
1786,C,2012-04-25
1787,C,2012-07-16
1788,C,2012-10-15
1789,C,2013-01-17
1790,C,2013-04-15
1791,C,2013-07-15
1792,C,2013-10-23
1793,C,2014-01-23
1794,C,2014-04-14
1795,C,2014-07-14
1796,C,2014-10-15
1797,C,2015-01-24
1798,C,2015-04-24
1799,C,2015-07-21
1800,C,2015-10-15
1801,C,2016-01-16
1802,C,2016-04-15
1803,C,2016-07-15
1804,C,2016-10-14
1805,C,2017-01-19
1806,C,2017-04-13
1807,C,2017-07-14
1808,C,2017-10-12
1809,C,2018-01-16
1810,C,2018-04-13
1811,C,2018-07-13
1812,C,2018-10-12
1813,C,2019-01-14
1814,C,2019-04-15
1815,C,2019-07-15
1816,C,2020-04-15
1817,C,2020-07-14
1818,C,2020-10-13
1819,C,2021-01-15
1820,C,2021-04-15
1821,C,2021-07-14
1822,C,2021-10-14
1823,C,2022-01-14
1824,C,2022-04-14
1825,C,2022-07-15
1826,C,2022-10-14
1827,CADE,2017-10-25
1828,CADE,2018-01-25
1829,CADE,2018-04-27
1830,CADE,2018-07-23
1831,CADE,2018-10-22
1832,CADE,2019-01-28
1833,CADE,2019-04-29
1834,CADE,2019-07-22
1835,CADE,2019-10-23
1836,CADE,2020-01-23
1837,CADE,2020-04-29
1838,CADE,2020-07-22
1839,CADE,2020-10-21
1840,CADE,2021-01-25
1841,CADE,2021-04-22
1842,CADE,2022-01-26
1843,CADE,2022-04-26
1844,CADE,2022-07-26
1845,CADE,2022-10-25
1846,CASH,2018-01-31
1847,CASH,2018-05-01
1848,CASH,2018-07-27
1849,CASH,2018-10-31
1850,CASH,2019-01-29
1851,CASH,2019-04-27
1852,CASH,2019-08-01
1853,CASH,2019-10-24
1854,CASH,2020-01-30
1855,CASH,2020-04-23
1856,CASH,2021-01-27
1857,CASH,2021-04-27
1858,CASH,2021-07-28
1859,CASH,2021-10-27
1860,CASH,2022-01-26
1861,CASH,2022-04-28
1862,CASH,2022-07-27
1863,CASH,2022-10-28
1864,CATY,2013-04-17
1865,CATY,2013-07-18
1866,CATY,2013-10-22
1867,CATY,2014-01-24
1868,CATY,2014-04-17
1869,CATY,2014-07-23
1870,CATY,2015-01-22
1871,CATY,2015-04-23
1872,CATY,2015-07-22
1873,CATY,2015-10-21
1874,CATY,2016-01-21
1875,CATY,2016-04-21
1876,CATY,2016-07-21
1877,CATY,2016-10-20
1878,CATY,2017-01-26
1879,CATY,2017-04-20
1880,CATY,2017-10-28
1881,CATY,2018-01-31
1882,CATY,2018-04-19
1883,CATY,2018-07-19
1884,CATY,2018-10-18
1885,CATY,2019-01-24
1886,CATY,2019-04-18
1887,CATY,2019-07-18
1888,CATY,2019-10-17
1889,CATY,2020-01-23
1890,CATY,2020-04-28
1891,CATY,2021-01-27
1892,CATY,2021-04-26
1893,CATY,2021-07-27
1894,CATY,2021-10-25
1895,CATY,2022-01-28
1896,CATY,2022-04-25
1897,CATY,2022-07-25
1898,CATY,2022-10-24
1899,CBU,2008-10-20
1900,CBU,2009-01-23
1901,CBU,2013-04-24
1902,CBU,2013-07-24
1903,CBU,2013-10-23
1904,CBU,2014-01-22
1905,CBU,2014-04-23
1906,CBU,2014-07-21
1907,CBU,2014-10-20
1908,CBU,2015-04-20
1909,CBU,2015-10-22
1910,CBU,2016-01-21
1911,CBU,2016-04-25
1912,CBU,2016-07-21
1913,CBU,2016-10-25
1914,CBU,2017-01-23
1915,CBU,2017-04-25
1916,CBU,2017-07-31
1917,CBU,2017-10-23
1918,CBU,2018-01-22
1919,CBU,2018-04-26
1920,CBU,2018-07-23
1921,CBU,2018-10-22
1922,CBU,2019-01-23
1923,CBU,2019-04-22
1924,CBU,2019-07-22
1925,CBU,2019-10-21
1926,CBU,2020-01-22
1927,CBU,2020-04-20
1928,CBU,2021-01-25
1929,CBU,2021-04-26
1930,CBU,2021-07-26
1931,CBU,2021-10-25
1932,CBU,2022-01-24
1933,CBU,2022-04-25
1934,CBU,2022-07-25
1935,CBU,2022-10-24
1936,CFG,2015-01-26
1937,CFG,2015-04-22
1938,CFG,2015-07-21
1939,CFG,2015-10-23
1940,CFG,2016-01-22
1941,CFG,2016-04-22
1942,CFG,2016-07-22
1943,CFG,2016-10-21
1944,CFG,2017-01-20
1945,CFG,2017-04-20
1946,CFG,2017-07-21
1947,CFG,2017-10-20
1948,CFG,2018-01-19
1949,CFG,2018-04-20
1950,CFG,2018-07-20
1951,CFG,2018-10-19
1952,CFG,2019-01-18
1953,CFG,2019-04-18
1954,CFG,2019-07-19
1955,CFG,2019-10-19
1956,CFG,2020-01-17
1957,CFG,2020-04-18
1958,CFG,2020-07-17
1959,CFG,2020-10-16
1960,CFG,2021-01-20
1961,CFG,2021-04-16
1962,CFG,2021-07-20
1963,CFG,2021-10-20
1964,CFG,2022-01-19
1965,CFG,2022-04-19
1966,CFG,2022-07-19
1967,CFG,2022-10-19
1968,CFR,2009-01-28
1969,CFR,2011-07-28
1970,CFR,2011-10-26
1971,CFR,2012-01-25
1972,CFR,2012-04-25
1973,CFR,2012-07-25
1974,CFR,2012-10-24
1975,CFR,2013-01-30
1976,CFR,2013-04-24
1977,CFR,2013-07-24
1978,CFR,2014-01-29
1979,CFR,2014-04-24
1980,CFR,2014-07-30
1981,CFR,2014-10-29
1982,CFR,2015-01-28
1983,CFR,2015-04-30
1984,CFR,2015-08-01
1985,CFR,2015-10-28
1986,CFR,2016-01-27
1987,CFR,2016-04-27
1988,CFR,2016-07-28
1989,CFR,2016-10-26
1990,CFR,2017-01-25
1991,CFR,2017-04-27
1992,CFR,2017-07-30
1993,CFR,2017-10-29
1994,CFR,2018-01-25
1995,CFR,2018-04-26
1996,CFR,2018-07-27
1997,CFR,2018-10-26
1998,CFR,2019-01-31
1999,CFR,2019-04-25
2000,CFR,2019-07-25
2001,CFR,2019-10-31
2002,CFR,2020-01-30
2003,CFR,2020-04-30
2004,CFR,2021-01-28
2005,CFR,2021-04-29
2006,CFR,2021-07-30
2007,CFR,2021-10-28
2008,CFR,2022-01-27
2009,CFR,2022-04-28
2010,CFR,2022-07-28
2011,CFR,2022-10-27
2012,CMA,2007-10-17
2013,CMA,2008-01-17
2014,CMA,2008-04-17
2015,CMA,2008-07-17
2016,CMA,2008-10-17
2017,CMA,2009-01-22
2018,CMA,2009-04-21
2019,CMA,2009-07-21
2020,CMA,2009-10-20
2021,CMA,2010-01-21
2022,CMA,2010-04-21
2023,CMA,2010-07-21
2024,CMA,2010-10-20
2025,CMA,2011-01-19
2026,CMA,2011-04-19
2027,CMA,2011-07-19
2028,CMA,2011-10-19
2029,CMA,2012-01-20
2030,CMA,2012-04-17
2031,CMA,2012-07-17
2032,CMA,2012-10-17
2033,CMA,2013-01-16
2034,CMA,2013-04-16
2035,CMA,2013-07-16
2036,CMA,2013-10-16
2037,CMA,2014-01-17
2038,CMA,2014-04-15
2039,CMA,2014-07-15
2040,CMA,2014-10-17
2041,CMA,2015-01-16
2042,CMA,2015-04-17
2043,CMA,2015-07-17
2044,CMA,2015-10-16
2045,CMA,2016-01-19
2046,CMA,2016-04-19
2047,CMA,2016-07-19
2048,CMA,2016-10-18
2049,CMA,2017-01-17
2050,CMA,2017-04-18
2051,CMA,2017-07-18
2052,CMA,2017-10-17
2053,CMA,2018-01-17
2054,CMA,2018-04-17
2055,CMA,2018-07-17
2056,CMA,2018-10-16
2057,CMA,2019-01-17
2058,CMA,2019-04-16
2059,CMA,2019-07-17
2060,CMA,2019-10-16
2061,CMA,2020-01-21
2062,CMA,2020-04-21
